ANDHRA PRADESH,"","","","",""
5 . BABU LAL,M 48,SC LPSP,5316,11,5327
7 . TEEKU RAM,M 46,SC IND,3702,0,3702
6 . HETRAM,M 48,SC RJVP,2359,1,2360
"",TOTAL:,"",720451,2487,722938


RAJASTHAN,"","","","",""
Constituency  : 2 . BIKANER,"","","","",""
2 . DHARMENDRA,M 68,GEN BJP,515646,2156,517802
3 . RAMESHWAR LAL,M 40,GEN INC,459810,817,460627
1 . ARJAN RAM,M 42,GEN BSP,38633,96,38729
13 . SURENDRA KUMAR GANDHI,M 27,SC IND,13281,0,13281
11 . SHYAM SUNDER,M 27,GEN IND,11540,0,11540
4 . DILIP SINGH MARWAL,M 44,GEN INLD,10661,3,10664
12 . SAROJ,F 38,GEN IND,7785,1,7786
9 . DR. MOHAN LAL SHARMA,M 36,GEN IND,5193,3,5196
10 . RAM LAL,M 72,GEN IND,3837,11,3848
5 . MAHAVIR PRASAD,M 39,GEN LPSP,2815,3,2818
6 . RAJENDRA SINGH,M 31,GEN SP,1994,4,1998
8 . BRIJ GOPAL,M 55,GEN IND,1760,2,1762
7 . JASVINDRA SINGH,M 41,GEN IND,1313,0,1313
"",TOTAL:,"",1074268,3096,1077364
Constituency  : 3 . CHURU,"","","","",""
3 . RAMSINGH KASWAN,M 59,GEN BJP,399881,837,400718
2 . BAL RAM JAKHAR,M 76,GEN INC,370311,553,370864
1 . DAULATRAM PAINSIYA,M 36,GEN BSP,30115,27,30142
4 . DAMODAR MISHRA,M 65,GEN INLD,10129,3,10132
9 . SUFI SULTAN,M 32,GEN IND,8594,0,8594
8 . SHABIR KHAN,M 48,GEN IND,5146,0,5146
7 . RANJEET RAI,M 30,SC IND,3773,0,3773
5 . CHIMNA RAM,M 46,GEN IND,2499,0,2499
6 . MOHAMMAD ILIYAS KHICHI (TELI),M 33,GEN IND,2108,0,2108
"",TOTAL:,"",832556,1420,833976
Constituency  : 4 . JHUNJHUNU,"","","","",""
2 . SHISH RAM OLA,M 76,GEN INC,273454,714,274168
3 . SANTOSH AHLAWAT,F 47,GEN BJP,249805,1008,250813
5 . RANVEER SINGH GUDHA,M 33,GEN LJNSP,111587,109,111696
1 . AYUB KHAN,M 72,GEN BSP,22999,38,23037
4 . MAHENDRA CHOUDHARY,M 57,GEN CPI(ML)(L),6806,4,6810
9 . MAHADA RAM SAINI,M 44,GEN IND,5488,0,5488
6 . ROHITASH,M 58,GEN SP,3852,11,3863
7 . VIJAY,M 50,GEN ABHM,2969,1,2970
8 . BASANT LAL SAINI,M 43,GEN IND,2656,4,2660
"",TOTAL:,"",679616,1889,681505
Constituency  : 5 . SIKAR,"","","","",""
4 . SUBHASH MEHARIA,M 46,GEN BJP,366644,902,367546
3 . NARAYAN SINGH,M 66,GEN INC,312322,541,312863
1 . AMRARAM,M 49,GEN CPM,66194,47,66241
7 . RAMESH CHANDRA SHARMA ADVOCATE,M 47,GEN IND,9769,5,9774
5 . BHAGIRATH SINGH KHARRATE MAHAN,M 37,GEN ABHM,9530,0,9530
2 . GULAM NABI,M 62,GEN BSP,8052,20,8072
6 . AJAY PAL,M 43,GEN IND,5445,0,5445
"",TOTAL:,"",777956,1515,779471


RAJASTHAN,"","","","",""
Constituency  : 6 . JAIPUR,"","","","",""
1 . GIRDHARI LAL BHARGAVA,M 77,GEN BJP,480144,586,480730
2 . PRATAP SINGH KHACHARIAWAS,M 35,GEN INC,373347,197,373544
12 . VIJAY RATHI,M 30,ST IND,8885,0,8885
3 . O. P. BARWADIA,M 54,GEN BSP,7302,8,7310
11 . MONU KURUVILA,M 30,GEN IND,3414,0,3414
10 . BHAG CHAND JAIN,M 61,GEN IND,1487,4,1491
6 . MAHENDRA PRATAP SINGH,M 42,GEN RLD,1367,4,1371
4 . INDERJEET SINGH,M 48,GEN SP,1251,0,1251
7 . AVINASH RAI,M 54,GEN IND,877,0,877
9 . PRABHU DEVI SOYAL,F 50,SC IND,807,0,807
8 . IFTKHAR,M 35,GEN IND,732,0,732
5 . OM PRAKASH KEDAWAT,M 46,GEN SAP,663,0,663
"",TOTAL:,"",880276,799,881075
Constituency  : 7 . DAUSA,"","","","",""
3 . SACHIN PILOT,M 26,GEN INC,369555,380,369935
1 . KARTAR SINGH BHADANA,M 54,GEN BJP,254393,677,255070
6 . ROHITASH KUMAR SHARMA,M 57,GEN INLD,46758,180,46938
2 . RAKESH MEENA,M 28,ST BSP,15405,32,15437
9 . SUBHASH CHANDRA SHARMA,M 47,GEN IND,11990,14,12004
4 . DHANNA RAM,M 52,GEN RJVP,7672,0,7672
8 . ROHITASH KULDEEP (RAIGAR),M 33,SC IND,3919,5,3924
7 . RAMESH,M 36,GEN IND,3047,0,3047
5 . MUKARRAM ALI,M 48,GEN SP,2874,0,2874
"",TOTAL:,"",715613,1288,716901
Constituency  : 8 . ALWAR,"","","","",""
1 . DR. KARAN SINGH YADAV,M 59,GEN INC,245928,905,246833
2 . MAHANT CHANDNATH,M 48,GEN BJP,237163,1299,238462
3 . BHAI SHREE NATH GURJAR,M 56,GEN BSP,21194,53,21247
10 . PT. R. D. SHARMA,M 67,GEN IND,16519,108,16627
4 . CHANDRABHAN,M 35,GEN INLD,5821,12,5833
12 . SUBHASH,M 37,GEN IND,5189,1,5190
11 . SAGAR MAL,M 45,SC IND,3626,17,3643
6 . MANJUL KAUSHIK,F 39,GEN SP,1638,5,1643
9 . LAXMAN SAINI,M 52,GEN IND,1050,8,1058
5 . BAKSHA NAND BHARTI,M 38,GEN SMSP,980,5,985
8 . RAMESH CHAND,M 31,ST IND,729,1,730
7 . MOOL CHAND,M 70,SC IND,623,2,625
"",TOTAL:,"",540460,2416,542876


RAJASTHAN,"","","","",""
Constituency  : 9 . BHARATPUR,"","","","",""
2 . VISHVENDRA SINGH,M 42,GEN BJP,319077,827,319904
3 . VED PRAKASH,M 49,GEN INC,208315,240,208555
1 . MANDLESHWAR SINGH,M 70,GEN BSP,38707,16,38723
4 . KHURSHEED AHAMAD,M 38,GEN SP,3960,3,3963
7 . DR. SAMUNDRA SINGH,M 66,GEN IND,3116,1,3117
6 . SHIV KUMAR SINGH,M 69,GEN IND,1494,1,1495
5 . JAIKAM DEEN,M 29,GEN IND,1229,1,1230
"",TOTAL:,"",575898,1089,576987
Constituency  : 10 . BAYANA (SC),"","","","",""
2 . RAMSWAROOP KOLI,M 39,SC BJP,264243,808,265051
1 . MAHENDRA SINGH,M 66,SC INC,205070,357,205427
3 . SHAKUNTLA PADAM SINGH,F 53,SC BSP,11642,6,11648
8 . LAKKHEERAM,M 32,SC IND,3226,0,3226
7 . MOOL CHAND KOLI,M 39,SC IND,1790,0,1790
4 . MAHANT AJAY BALMIKI,M 40,SC SP,1553,2,1555
5 . LAKHAN SINGH MOURYA (JATAV),M 46,SC RLD,1310,3,1313
6 . JANKI DEVI KOLI,F 40,SC IND,623,0,623
"",TOTAL:,"",489457,1176,490633
Constituency  : 11 . SAWAI MADHOPUR (ST),"","","","",""
3 . NAMO NARAIN,M 60,ST INC,367208,345,367553
2 . JASKAUR,F 57,ST BJP,255645,745,256390
1 . KAILASH,M 40,ST BSP,27319,13,27332
5 . HARI PRASAD,M 48,ST SJP(R),7233,2,7235
4 . GEETA,F 56,ST JP,7084,0,7084
"",TOTAL:,"",664489,1105,665594
Constituency  : 12 . AJMER,"","","","",""
2 . RASA SINGH RAWAT,M 61,GEN BJP,313878,910,314788
3 . HAJI HABIBURREHAMAN,M 49,GEN INC,186592,220,186812
1 . PARAS CHATAR JAIN,M 43,GEN BSP,11210,14,11224
7 . REKHRAJ FOUJI,M 53,GEN IND,6318,7,6325
4 . K. P. SINGH,M 40,GEN SP,5429,2,5431
6 . RAM PAL KOLI,M 61,SC IND,2610,0,2610
5 . SWAMI KRISHNANAND MAHARAJ,M 49,GEN IND,2358,1,2359
"",TOTAL:,"",528395,1154,529549
Constituency  : 13 . TONK (SC),"","","","",""
1 . KAILASH MEGHWAL,M 70,SC BJP,314949,768,315717
2 . NAND KISHORE BAIRWA,M 61,SC INC,256920,285,257205
3 . RAM BABU RAIGER,M 30,SC BSP,21419,17,21436
"",TOTAL:,"",593288,1070,594358


RAJASTHAN,"","","","",""
Constituency  : 14 . KOTA,"","","","",""
2 . RAGHUVEER SINGH KOSHAL,M 71,GEN BJP,297334,980,298314
3 . HARI MOHAN SHARMA,M 65,GEN INC,226103,433,226536
4 . KUNDAN CHEETA,M 41,ST SP,18220,17,18237
1 . MOTI LAL MEENA,M 57,ST BSP,15131,25,15156
8 . SAMUDRA SINGH HADA,M 67,GEN IND,10308,0,10308
7 . BADAM BERWA,F 34,SC IND,4702,1,4703
6 . DAULAT KUNWAR SHARMA ALIAS DAULAT ,F 64,GEN IND,4050,0,4050
BAHIN JI,"","","","",""
5 . BHARAT SINGH,M 50,GEN ABRAHP,2801,0,2801
"",TOTAL:,"",578649,1456,580105
Constituency  : 15 . JHALAWAR,"","","","",""
1 . DUSHYANT SINGH,M 33,GEN BJP,302972,873,303845
3 . SANJAY GURJAR,M 38,GEN INC,222029,237,222266
4 . JAKIR HUSEN,M 27,GEN IND,25163,1,25164
2 . RATAN LAL,M 31,ST BSP,16333,3,16336
"",TOTAL:,"",566497,1114,567611
Constituency  : 16 . BANSWARA (ST),"","","","",""
1 . DHAN SINGH RAWAT,M 37,ST BJP,268481,758,269239
2 . PRABHULAL RAWAT,M 67,ST INC,247377,179,247556
4 . JEETMAL KHANT,M 44,ST JD(U),78540,16,78556
7 . SURYALAL KHANT,M 43,ST IND,31132,0,31132
3 . SUNDER LAL PARMAR,M 55,ST BSP,17836,5,17841
6 . NANURAM KHANT,M 61,ST IND,11084,0,11084
5 . BAHADUR SINGH,M 56,ST SP,10688,2,10690
"",TOTAL:,"",665138,960,666098
Constituency  : 17 . SALUMBER (ST),"","","","",""
3 . MAHAVEER BHAGORA,M 52,ST BJP,280787,872,281659
2 . BHERULAL MEENA,M 70,ST INC,256694,191,256885
4 . MEGHRAJ TAWAR,M 65,ST CPI,32233,0,32233
1 . KIKA BHAI MEENA,M 62,ST NCP,25351,0,25351
6 . PURANMAL,M 36,ST CPI(ML)(L),22028,1,22029
5 . HARI OM MEENA,M 30,ST BSP,11675,2,11677
"",TOTAL:,"",628768,1066,629834
Constituency  : 18 . UDAIPUR,"","","","",""
1 . KIRAN MAHESHWARI,F 43,GEN BJP,396878,1181,398059
2 . GIRIJA VYAS,F 57,GEN INC,322836,348,323184
3 . SUNITA SINGH GUJAR,F 38,GEN BSP,15887,3,15890
5 . SUKHDEO MENARIA,M 67,GEN IND,15582,0,15582
4 . LAHARI LAL BAIRWA (LEHARU),M 49,SC ABCD(A),6983,0,6983
"",TOTAL:,"",758166,1532,759698


RAJASTHAN,"","","","",""
Constituency  : 19 . CHITTORGARH,"","","","",""
3 . SHRICHAND KRIPLANI,M 46,GEN BJP,374135,1250,375385
2 . VISHWA VIJAY SINGH,M 44,GEN INC,239395,220,239615
1 . RADHA DEVI,F 46,GEN CPI,32109,5,32114
4 . S. S. STONE,M 63,SC BSP,12792,6,12798
5 . CHAND MAL MEGHWAL,M 34,SC ABCD(A),12564,1,12565
"",TOTAL:,"",670995,1482,672477
Constituency  : 20 . BHILWARA,"","","","",""
3 . VIJAYENDRAPAL SINGH,M 55,GEN BJP,316212,1080,317292
1 . KAILASH VYAS,M 52,GEN INC,256322,318,256640
4 . MUBARIQ,M 30,GEN IND,24895,1,24896
2 . RAMGOPAL JONWAL,M 45,SC BSP,20864,4,20868
"",TOTAL:,"",618293,1403,619696
Constituency  : 21 . PALI,"","","","",""
1 . PUSP JAIN,M 48,GEN BJP,263251,863,264114
3 . SURENDRA KUMAR SURANA,M 45,GEN INC,200494,382,200876
6 . MADHAV SINGH DIWAN,M 61,GEN IND,38581,83,38664
9 . HEERA RAM,M 35,SC IND,10784,0,10784
2 . MITHALAL JAIN,M 65,GEN NCP,10438,13,10451
4 . SOHAN SINGH SANKHALA,M 49,GEN BSP,6363,5,6368
7 . MOOLA RAM,M 61,GEN IND,5969,0,5969
8 . LAHARA RAM SARGARA,M 40,SC IND,2900,1,2901
5 . BARKAT ALI,M 43,GEN IND,2611,0,2611
"",TOTAL:,"",541391,1347,542738
Constituency  : 22 . JALORE (SC),"","","","",""
3 . B. SUSHEELA,F 52,SC BJP,320679,576,321255
2 . BUTA SINGH,M 69,SC INC,281535,528,282063
4 . JASA RAM,M 39,SC IND,28060,1,28061
1 . DINESH KATIWAL,M 59,SC BSP,24483,6,24489
"",TOTAL:,"",654757,1111,655868
Constituency  : 23 . BARMER,"","","","",""
1 . MANVENDRA SINGH,M 40,GEN BJP,630671,1180,631851
3 . COL. SONA RAM CHOUDHARY,M 59,GEN INC,359329,634,359963
5 . ARJUN RAM,M 31,GEN IND,20495,0,20495
2 . SHARVAN KUMAR,M 40,SC BSP,19616,20,19636
4 . HASTIMAL DOSHI,M 51,GEN INLD,16753,0,16753
"",TOTAL:,"",1046864,1834,1048698


RAJASTHAN,"","","","",""
Constituency  : 24 . JODHPUR,"","","","",""
1 . JASWANT SINGH BISHNOI,M 45,GEN BJP,433429,923,434352
2 . BADRI RAM JAKHAR,M 51,GEN INC,391453,404,391857
12 . SABIR GOURI,M 46,GEN IND,10362,1,10363
3 . RAVI GARG,M 36,GEN JP,8973,1,8974
11 . SHAITAN SINGH CHOUHAN,M 48,GEN IND,4681,1,4682
5 . DEVILAL BHEEL,M 64,ST IND,3824,3,3827
8 . MAHMUDA BEGUM ABBASI,F 47,GEN IND,3118,0,3118
10 . VIJAY KRISHAN SHARMA,M 56,GEN IND,2683,1,2684
4 . DUNGARLAL MEGHWAL,M 26,SC IND,1658,0,1658
9 . LEELA DEVI,F 45,ST IND,1591,1,1592
7 . BADRI RAM,M 47,SC IND,960,10,970
6 . PUKHRAJ MEGHWAL,M 36,SC IND,849,1,850
"",TOTAL:,"",863581,1346,864927
Constituency  : 25 . NAGAUR,"","","","",""
1 . BHANWAR SINGH DANGAWAS,M 74,GEN BJP,283936,721,284657
3 . RAMRAGHUNATH,M 70,GEN INC,213714,316,214030
2 . MOOL CHAND,M 62,SC BSP,107453,304,107757
7 . BHANWAR SINGH RATHORE,M 49,GEN IND,9884,4,9888
4 . NAWAB KHAN,M 28,GEN NLP,7675,2,7677
5 . KAILASH,M 34,GEN IND,3839,3,3842
6 . BHANU PRAKASH,M 49,GEN IND,3618,2,3620
"",TOTAL:,"",630119,1352,631471
SIKKIM,"","","","",""
Constituency  : 1 . SIKKIM,"","","","",""
2 . NAKUL DAS RAI,M 44,GEN SDF,150333,3076,153409
1 . BIRAJ ADHIKARI,M 42,GEN INC,59029,1229,60258
3 . RAJENDRA PD. UPRETY,M 40,GEN SSP,3192,24,3216
4 . TARA KUMAR PRADHAN,M 30,GEN SHRP,2740,25,2765
"",TOTAL:,"",215294,4354,219648


TAMIL NADU,"","","","",""
Constituency  : 1 . MADRAS NORTH,"","","","",""
2 . KUPPUSAMI. C,M 77,GEN DMK,570043,79,570122
3 . SUKUMAR NAMBIAR. M N,M 56,GEN BJP,316575,8,316583
4 . GUNASEKARAN. MUTHU,M 66,GEN JD(U),4512,0,4512
1 . UMAKANTHAN. R,M 51,SC BSP,3820,0,3820
18 . MANIVANNAN. C,M 36,GEN IND,2375,0,2375
5 . KUMARASAMY. S,M 48,GEN CPI(ML)(L),2071,0,2071
16 . PARIMALAM. V,M 32,GEN IND,1898,0,1898
7 . SETHURAMAN. R D,M 63,GEN JP,1671,0,1671
19 . MATHI. T,M 39,GEN IND,1602,0,1602
25 . JAINALUFTHIN. J,M 64,GEN IND,1494,0,1494
6 . SREENIVASULU. V,M 41,GEN SP,1424,0,1424
10 . KUPPUSAMY. V,M 45,GEN IND,1230,0,1230
15 . NOWSHATH ALI. M K,M 37,GEN IND,1039,0,1039
17 . BALAMURUGAN. B,M 34,GEN IND,963,0,963
14 . DAVESON. T R,M 44,GEN IND,706,0,706
8 . VALSALA. TMT,F 37,GEN RLD,562,0,562
22 . RAJASEKAR. R,M 26,GEN IND,530,0,530
9 . ELANGOVAN. R,M 31,GEN IND,494,0,494
20 . MARIMUTHU. P,M 48,GEN IND,493,0,493
24 . JAGANATHAN. R,M 36,GEN IND,424,0,424
11 . SENDHILKUMAR. R,M 33,GEN IND,415,0,415
13 . DEVADOSS. M,M 46,GEN IND,409,0,409
12 . THIRUMOORTHY. P I,M 43,GEN IND,370,0,370
23 . JANAKIRAMAN. C,M 36,GEN IND,360,0,360
21 . MURUGAN. S,M 34,GEN IND,298,0,298
"",TOTAL:,"",915778,87,915865


TAMIL NADU,"","","","",""
Constituency  : 2 . MADRAS CENTRAL,"","","","",""
2 . DAYANIDHI MARAN,M 37,GEN DMK,316295,34,316329
3 . BALAGANGA N.,M 53,GEN ADMK,182149,2,182151
4 . VENKATESAN G,M 40,GEN JP,2896,0,2896
1 . SAGUL HAMEEDHU,M 64,GEN BSP,2164,0,2164
"18 . MOHAMED ANSARE, P",M 43,GEN IND,1433,0,1433
16 . BHEEMA RAO. B R,M 26,SC IND,1101,0,1101
15 . FAROUK MOHAMED. M S,M 48,GEN IND,858,0,858
"19 . MOHAMMED ALI JINNA, J",M 27,GEN IND,772,0,772
23 . ARUNTHATHI JAIGANESH(ALIAS) JAIGANESH. ,M 32,GEN IND,537,0,537
S,"","","","",""
"17 . MEENAKSHISUNDARAM, S P",M 48,GEN IND,501,0,501
"9 . KUMARESH, N.",M 55,GEN IND,442,0,442
6 . KALAIAZHAGAN  A.,M 40,GEN IND,413,0,413
5 . RAVICHANDRAN K S.,M 34,SC IND,387,0,387
"10 . KUMAR, K",M 45,GEN IND,384,0,384
"14 . DURAIRAJ, J",M 42,GEN IND,342,0,342
"11 . GOPINATH, D",M 46,GEN IND,326,0,326
"8 . DALITKUDIMAHAN, T D K.(ALIAS) DAYA. ",M 33,SC IND,293,0,293
"KRISHNAMURTHY, T.","","","","",""
"21 . VASANTHA, ( TMT.) L.",F 46,GEN IND,289,0,289
13 . SUDHARSAN. M S,M 44,SC IND,281,0,281
"7 . KIRUBANANDAM, S N.",M 42,GEN IND,269,0,269
"20 . RAVIKUMAR, K G.",M 51,GEN IND,227,0,227
"22 . VIJAYASEKAR, D",M 42,GEN IND,224,0,224
"12 . GOVINDARAJAN, A.",M 44,GEN IND,201,0,201
"",TOTAL:,"",512784,36,512820


TAMIL NADU,"","","","",""
Constituency  : 3 . MADRAS SOUTH,"","","","",""
"2 . BAALU, T. R.",M 62,GEN DMK,564420,158,564578
1 . BADER SAYEED ( TMT),F 57,GEN ADMK,343820,18,343838
3 . VASUDEVAN,M 42,GEN BSP,4006,0,4006
18 . BABU. T,M 39,SC IND,2371,0,2371
16 . THIYAGARAJAN. P,M 40,SC IND,2203,0,2203
"4 . NAVAMANI, T",M 31,GEN JP,2193,1,2194
17 . DEVADOSS KUPPAL G,M 49,GEN IND,1782,0,1782
32 . RAJENDRAN. A,M 36,SC IND,1233,0,1233
15 . SALVAM. S,M 36,SC IND,771,0,771
"5 . MOHAN RAJ, J",M 52,GEN JJ,734,0,734
31 . RAJAN. P,M 67,SC IND,635,0,635
"33 . VIVEKANANDA, S",M 54,GEN IND,612,0,612
"14 . SURYANARAYANAN, R",M 56,GEN IND,583,0,583
25 . MAZHAI MENI PANDIYAN. S,M 37,SC IND,570,0,570
6 . ANAND. S,M 31,SC IND,565,0,565
19 . BASKARAN. S,M 29,SC IND,554,1,555
23 . PURUSHOTHAMAN. S,M 44,GEN IND,553,0,553
30 . RAJALAXMI. ( TMT) P,F 47,GEN IND,484,0,484
35 . JAYARAJ. S,M 31,SC IND,445,0,445
"22 . PUGAZHENTHI, G.",M 35,SC IND,440,0,440
"13 . SRINIVASAN, V R. ALIAS LOVE SRINI",M 67,GEN IND,431,0,431
"20 . PRAKASH, P",M 29,SC IND,419,0,419
8 . GOPI. M,M 28,SC IND,417,0,417
26 . MOHD FAROOK,M 39,GEN IND,397,0,397
34 . JANAKIRAMAN. A,M 49,SC IND,395,0,395
9 . SHANMUGAM. G,M 55,SC IND,388,0,388
"10 . SHANMUGAM, P T (ALIAS) SHANMUGA ",M 44,GEN IND,374,0,374
"SUNDARAM, P T","","","","",""
7 . KUMAR. D S,M 46,SC IND,370,0,370
21 . PRASAD. V B D,M 37,GEN IND,362,0,362
27 . MURUGAN. V G,M 38,SC IND,354,0,354
24 . BOMMI. ( TMT) R,F 37,GEN IND,337,0,337
11 . SIVAKUMAR. PON,M 30,SC IND,307,0,307
"12 . CHINNATAMBI, K",M 31,SC IND,298,0,298
"28 . MURUGAN, D",M 34,SC IND,295,0,295
29 . RAJADURAI. M,M 41,GEN IND,252,0,252
"",TOTAL:,"",934370,178,934548


TAMIL NADU,"","","","",""
Constituency  : 4 . SRIPERUMBUDUR (SC),"","","","",""
1 . KRISHNASWAMY. A,M 38,SC DMK,516617,1000,517617
2 . VENUGOPAL. DR. P,M 52,SC ADMK,282226,45,282271
15 . VIJAYARAGUNATHAN. M,M 36,SC IND,11995,0,11995
12 . BALAKRISHNAN. K,M 42,SC IND,11514,3,11517
4 . SAMBATH. S,M 35,SC JP,5807,8,5815
14 . RAVI. M,M 39,SC IND,4194,0,4194
3 . JAYAKUMAR. J K B E,M 52,SC BSP,3805,0,3805
13 . PURUSHOTHAMAN. B,M 34,SC IND,1129,0,1129
9 . SELVARAJ. K,M 47,SC IND,759,0,759
5 . EAGAMBARAM. S,M 47,SC IND,721,0,721
6 . SIVAKUMAR. S,M 36,SC IND,685,0,685
11 . PALANI. E,M 31,SC IND,672,0,672
10 . DILLI. C,M 29,SC IND,649,0,649
8 . SURESH. M,M 30,SC IND,639,0,639
7 . SIVAKUMAR. M G,M 34,SC IND,633,0,633
"",TOTAL:,"",842045,1056,843101
Constituency  : 5 . CHENGALPATTU,"","","","",""
"2 . MOORTHY, A.K.",M 39,GEN PMK,430087,1556,431643
3 . RAMACHANDRAN. K N,M 48,GEN ADMK,282826,93,282919
4 . KUMARESAN. A,M 42,GEN JP,10941,15,10956
1 . NAHAMANI.  ( TMT) J,F 49,GEN BSP,8654,5,8659
12 . SHAYEEN BANU ( TMT) S,F 36,GEN IND,6520,0,6520
11 . MOORTHY. N,M 41,GEN IND,5427,0,5427
9 . SOWMIYA NARAYANAN. S,M 36,GEN IND,4800,0,4800
10 . MANIVANNAN. R S,M 36,GEN IND,3578,0,3578
5 . KRISHNAMOORTHY. A,M 29,GEN IND,1791,1,1792
8 . SUBRAMANIYAM. M,M 33,GEN IND,973,0,973
6 . SHANKAR. K,M 37,GEN IND,956,0,956
7 . CHANAKHYA BABU. K,M 37,GEN IND,853,0,853
"",TOTAL:,"",757406,1670,759076


TAMIL NADU,"","","","",""
Constituency  : 6 . ARAKKONAM,"","","","",""
"2 . VELU, R.",M 63,GEN PMK,385242,1669,386911
1 . SHANMUGAM. N,M 57,GEN ADMK,284559,156,284715
5 . SETHUMADHAVAN . S,M 43,GEN JD(U),34854,22,34876
4 . KULANDAIVELU. M,M 65,GEN JP,22237,47,22284
16 . VENKATESAN. V,M 48,GEN IND,9645,1,9646
3 . ARUNKUMAR. S,M 45,SC RPI(A),5504,3,5507
17 . VELU. M,M 47,GEN IND,5022,0,5022
15 . RAVI. N,M 31,GEN IND,4370,1,4371
12 . SAMPATH. G,M 33,GEN IND,4331,2,4333
18 . VELU. K,M 31,GEN IND,4061,0,4061
20 . VELU. G S,M 30,GEN IND,2229,0,2229
19 . VELU. S,M 49,GEN IND,2169,0,2169
14 . SEKATHAM BASHA. M,M 38,GEN IND,1466,0,1466
13 . SEKAR. A,M 30,SC IND,1341,1,1342
8 . ASKAR. A,M 41,GEN IND,1273,0,1273
7 . MOHAN. R,M 45,GEN SP,1263,2,1265
11 . SHANMUGAM. N,M 49,GEN IND,1168,3,1171
10 . SHANMUGAM. S,M 39,GEN IND,1044,0,1044
"6 . MANIEZHILAN, PULAVAR. A",M 70,SC BBP,1036,2,1038
9 . ELANGOVAN. M,M 41,GEN IND,715,1,716
"",TOTAL:,"",773529,1910,775439
Constituency  : 7 . VELLORE,"","","","",""
"2 . KADER MOHIDEEN, K. M",M 63,GEN DMK,435252,1390,436642
3 . SANTHANAM. A,M 50,GEN ADMK,257889,143,258032
6 . PARAMASIVAM. A. M. S,M 73,GEN JP,11289,20,11309
1 . KARUNANITHI. E,M 38,SC BSP,7515,9,7524
18 . VENKATESAN. K,M 48,GEN IND,5590,0,5590
16 . BALACHANDRAN. V,M 36,SC IND,4757,0,4757
19 . SHARIFF. M. K,M 41,GEN IND,4563,0,4563
4 . ARUN KUMAR. S,M 45,SC RPI(A),4141,6,4147
15 . THANIKACHALAM. D,M 42,GEN IND,3205,0,3205
14 . CHITTYBABU. P. C,M 46,GEN IND,2692,1,2693
17 . MUSHTHAQUE AHMED. A. M,M 34,GEN IND,1332,0,1332
7 . VATCHALABAI .(SELVI). DR. P. K,F 57,GEN SP,1187,1,1188
13 . CHANDRAN. T,M 75,GEN IND,1136,2,1138
5 . SATHIYAMOORTHY. J,M 48,GEN BBP,1120,4,1124
10 . KHADER BASHA. M. Z,M 35,GEN IND,880,1,881
12 . KUPPURAO. V. P,M 60,SC IND,824,1,825
11 . KADHAR SHERIF. M,M 26,GEN IND,697,0,697
8 . KANNIYAPPAN. P,M 54,GEN IND,675,1,676
9 . KADER BASHA. A,M 35,GEN IND,591,0,591
"",TOTAL:,"",745335,1579,746914


TAMIL NADU,"","","","",""
Constituency  : 8 . TIRUPPATTUR,"","","","",""
"3 . VENUGOPAL, D.",M 68,GEN DMK,452176,1610,453786
2 . SUBRAMANI. K. G,M 43,GEN ADMK,272806,78,272884
4 . IRSHAD AHAMED. H. S,M 52,GEN JD(U),12326,1,12327
1 . RAJENDIRAN. P,M 50,SC BSP,8281,3,8284
16 . SATHTAR BASHA. A. K.,M 33,GEN IND,6171,0,6171
5 . VIJAYAKUMAR. P,M 32,GEN JP,4168,3,4171
14 . RAMU. G,M 41,GEN IND,4117,0,4117
15 . VENUGOPAL. P,M 40,SC IND,3733,0,3733
13 . PRABHAKARAN. K,M 27,GEN IND,2287,0,2287
9 . KUMAR. P,M 30,SC IND,1355,0,1355
12 . NOWSATH. B,M 35,GEN IND,1304,1,1305
11 . SUBRAMANIAN. S,M 58,GEN IND,1278,1,1279
6 . AYODHI. L,M 41,GEN IND,1256,0,1256
10 . SRINIVASAN. R,M 61,GEN IND,1064,1,1065
8 . KAMARAJ. A,M 43,GEN IND,1046,0,1046
7 . ARUNACHALAM. C,M 36,GEN IND,1019,0,1019
"",TOTAL:,"",774387,1698,776085
Constituency  : 9 . VANDAVASI,"","","","",""
"1 . RAMACHANDRAN GINGEE, N.",M 59,GEN MDMK,393415,1488,394903
3 . RAJALAKSHMI. R,F 39,GEN ADMK,243372,98,243470
4 . PUNNIYAKOTTI. P,M 42,GEN JD(U),23596,13,23609
15 . VINAYAGAM. S,M 28,SC IND,14473,0,14473
2 . SUBRAMANIAN. A V,M 57,SC BSP,5450,1,5451
5 . MANICKAM. C,M 43,GEN JP,5130,6,5136
13 . RANJITH KUMAR. M,M 27,SC IND,3705,0,3705
14 . RAJALAKSHMI.,F 37,GEN IND,3561,0,3561
12 . MUNUSAMY. M,M 55,SC IND,1951,0,1951
11 . BABU. M,M 28,SC IND,1514,0,1514
10 . NAGARAJAN. D,M 39,SC IND,1379,1,1380
7 . EZHILMARAN. M,M 29,SC IND,1194,0,1194
9 . GOVINDARASU. U,M 47,GEN IND,1075,2,1077
6 . ANBALAGAN. R,M 37,SC IND,992,1,993
8 . KANNAN. M,M 37,SC IND,852,0,852
"",TOTAL:,"",701659,1610,703269


TAMIL NADU,"","","","",""
Constituency  : 10 . TINDIVANAM,"","","","",""
