Year,State,Constituency,State_Code,Constituency_Number,Category,Candidates_Nominated_Men,Candidates_Nominated_Women,Candidates_Nominated_Others,Candidates_Nominated_Total,Nominations_Rejected_Men,Nominations_Rejected_Women,Nominations_Rejected_Others,Nominations_Rejected_Total,Candidates_Withdrawn_Men,Candidates_Withdrawn_Women,Candidates_Withdrawn_Others,Candidates_Withdrawn_Total,Contested_Men,Contested_Women,Contested_Others,Contested_Total,Forfeited_Men,Forfeited_Women,Forfeited_Others,Forfeited_Total,General_Electors_Men,General_Electors_Women,General_Electors_Others,General_Electors_Total,Overseas_Electors_Men,Overseas_Electors_Women,Overseas_Electors_Others,Overseas_Electors_Total,Service_Electors_Men,Service_Electors_Women,Service_Electors_Others,Service_Electors_Total,Total_Electors_Men,Total_Electors_Women,Total_Electors_Others,Total_Electors,General_Voters_Men,General_Voters_Women,General_Voters_Others,General_Voters_Total,Overseas_Voters_Men,Overseas_Voters_Women,Overseas_Electors_Others,Overseas_Voters_Total,Proxy_Voters,Postal_Voters_Men,Postal_Voters_Women,Postal_Voters_Total,Total_Voters_Men,Total_Voters_Women,Total_Voters,Total Votes Polled,Rejected_Votes,Votes Rejected Due To Other Reason,% of Votes Rejected,Rejected_Votes_Postal,Polling_Percentage_Men,Polling_Percentage_Women,Polling_Percentage_Total,Votes Not Retrieved From EVM,TOTAL VOTES POLLED ON EVM,TOTAL DEDUCTED VOTES FROM EVM,TOTAL VALID VOTES POLLED ON EVM,POSTAL VOTES COUNTED,POSTAL VOTES DEDUCTED,VALID POSTAL VOTES,Valid Votes,Total_Valid_Votes_Polled,TEST VOTES POLLED ON EVM,VOTES POLLED FOR NOTA,Missing_Votes,Ballot_Paper_Set_Apart,Tendered_Votes,Polling_Stations,Avg_Per_Polling_Station,Re-Poll_Stations
1977, MADHYA PRADESH, REWA,S12,9,GEN,7,1,,8,1,0,,1,2,1,,3,4,0,,4,2,0,,2,331081,328030,,659111,,,,,0,0,,0,331081,328030,,659111,218653,165250,,383903,,,,,,0,0,0,218653,165250,383903,383903,16973,,4.42,,,,58.25,,,,,,,,366930,,,,0,,0,715,921,
1977, MADHYA PRADESH, SIDHI,S12,10,GEN,9,1,,10,0,0,,0,3,1,,4,6,0,,6,4,0,,4,299344,291613,,590957,,,,,0,0,,0,299344,291613,,590957,180771,84891,,265662,,,,,,0,0,0,180771,84891,265662,265662,12003,,4.52,,,,44.95,,,,,,,,253659,,,,0,,0,694,851,
1977, MADHYA PRADESH, SHAHDOL,S12,11,ST,4,1,,5,1,0,,1,1,1,,2,2,0,,2,0,0,,0,291731,288375,,580106,,,,,0,0,,0,291731,288375,,580106,170021,79018,,249039,,,,,,0,0,0,170021,79018,249039,249039,16294,,6.54,,,,42.93,,,,,,,,232745,,,,0,,0,700,828,
1977, MADHYA PRADESH, SURGUJA,S12,12,ST,5,0,,5,0,0,,0,3,0,,3,2,0,,2,0,0,,0,273117,276867,,549984,,,,,0,0,,0,273117,276867,,549984,167476,81313,,248789,,,,,,0,0,0,167476,81313,248789,248789,17068,,6.86,,,,45.24,,,,,,,,231721,,,,0,,0,689,798,
1977, MADHYA PRADESH, RAIGARH,S12,13,ST,5,0,,5,1,0,,1,1,0,,1,3,0,,3,1,0,,1,258552,276064,,534616,,,,,0,0,,0,258552,276064,,534616,162557,102431,,264988,,,,,,0,0,0,162557,102431,264988,264988,16626,,6.27,,,,49.57,,,,,,,,248362,,,,0,,0,644,830,
1977, MADHYA PRADESH, JANJGIR,S12,14,GEN,7,0,,7,0,0,,0,3,0,,3,4,0,,4,2,0,,2,280854,300488,,581342,,,,,0,0,,0,280854,300488,,581342,149422,109230,,258652,,,,,,0,0,0,149422,109230,258652,258652,11820,,4.57,,,,44.49,,,,,,,,246832,,,,0,,0,678,857,
1977, MADHYA PRADESH, BILASPUR,S12,15,GEN,8,0,,8,2,0,,2,4,0,,4,2,0,,2,0,0,,0,265442,280643,,546085,,,,,0,0,,0,265442,280643,,546085,168290,137363,,305653,,,,,,0,0,0,168290,137363,305653,305653,18402,,6.02,,,,55.97,,,,,,,,287251,,,,0,,0,633,862,
1977, MADHYA PRADESH, SARANGARH,S12,16,SC,4,0,,4,0,0,,0,2,0,,2,2,0,,2,0,0,,0,298960,329283,,628243,,,,,0,0,,0,298960,329283,,628243,133201,99748,,232949,,,,,,0,0,0,133201,99748,232949,232949,13065,,5.61,,,,37.08,,,,,,,,219884,,,,0,,0,730,860,
1977, MADHYA PRADESH, RAIPUR,S12,17,GEN,8,0,,8,0,0,,0,5,0,,5,3,0,,3,1,0,,1,250562,268524,,519086,,,,,0,0,,0,250562,268524,,519086,166617,158862,,325479,,,,,,0,0,0,166617,158862,325479,325479,19239,,5.91,,,,62.7,,,,,,,,306240,,,,0,,0,659,787,
1977, MADHYA PRADESH, MAHASAMUND,S12,18,GEN,6,0,,6,0,0,,0,2,0,,2,4,0,,4,2,0,,2,269066,298388,,567454,,,,,0,0,,0,269066,298388,,567454,173517,152123,,325640,,,,,,0,0,0,173517,152123,325640,325640,21831,,6.7,,,,57.39,,,,,,,,303809,,,,0,,0,712,796,
1977, MADHYA PRADESH, KANKER,S12,19,ST,5,0,,5,0,0,,0,2,0,,2,3,0,,3,1,0,,1,263193,283684,,546877,,,,,0,0,,0,263193,283684,,546877,158341,120466,,278807,,,,,,0,0,0,158341,120466,278807,278807,24254,,8.7,,,,50.98,,,,,,,,254553,,,,0,,0,852,641,
1977, MADHYA PRADESH, BASTAR,S12,20,ST,8,0,,8,0,0,,0,4,0,,4,4,0,,4,2,0,,2,243581,251924,,495505,,,,,0,0,,0,243581,251924,,495505,134023,78544,,212567,,,,,,0,0,0,134023,78544,212567,212567,23678,,11.14,,,,42.9,,,,,,,,188889,,,,0,,0,715,693,
1977, MADHYA PRADESH, DURG,S12,21,GEN,9,0,,9,0,0,,0,2,0,,2,7,0,,7,5,0,,5,295957,306778,,602735,,,,,0,0,,0,295957,306778,,602735,193551,162478,,356029,,,,,,0,0,0,193551,162478,356029,356029,19778,,5.56,,,,59.07,,,,,,,,336251,,,,0,,0,756,797,
1977, MADHYA PRADESH, RAJNANDGAON,S12,22,GEN,10,0,,10,0,0,,0,7,0,,7,3,0,,3,1,0,,1,257982,281964,,539946,,,,,0,0,,0,257982,281964,,539946,170879,129104,,299983,,,,,,0,0,0,170879,129104,299983,299983,24243,,8.08,,,,55.56,,,,,,,,275740,,,,0,,0,749,720,
1977, MADHYA PRADESH, BALAGHAT,S12,23,GEN,14,0,,14,0,0,,0,4,0,,4,10,0,,10,8,0,,8,265007,281716,,546723,,,,,0,0,,0,265007,281716,,546723,173037,126447,,299484,,,,,,0,0,0,173037,126447,299484,299484,13741,,4.59,,,,54.78,,,,,,,,285743,,,,0,,0,692,790,
1977, MADHYA PRADESH, MANDLA,S12,24,ST,5,0,,5,0,0,,0,3,0,,3,2,0,,2,0,0,,0,241056,256239,,497295,,,,,0,0,,0,241056,256239,,497295,135873,59256,,195129,,,,,,0,0,0,135873,59256,195129,195129,14636,,7.5,,,,39.24,,,,,,,,180493,,,,0,,0,503,988,
1977, MADHYA PRADESH, JABALPUR,S12,25,GEN,6,0,,6,0,0,,0,2,0,,2,4,0,,4,2,0,,2,303401,283797,,587198,,,,,0,0,,0,303401,283797,,587198,196996,144320,,341316,,,,,,0,0,0,196996,144320,341316,341316,12204,,3.58,,,,58.13,,,,,,,,329112,,,,0,,0,657,893,
1977, MADHYA PRADESH, SEONI,S12,26,GEN,9,0,,9,0,0,,0,6,0,,6,3,0,,3,1,0,,1,271594,280491,,552085,,,,,0,0,,0,271594,280491,,552085,177296,112333,,289629,,,,,,0,0,0,177296,112333,289629,289629,19685,,6.8,,,,52.46,,,,,,,,269944,,,,0,,0,729,757,
1977, MADHYA PRADESH, CHHINDWARA,S12,27,GEN,11,0,,11,0,0,,0,7,0,,7,4,0,,4,2,0,,2,256493,257871,,514364,,,,,0,0,,0,256493,257871,,514364,152257,91050,,243307,,,,,,0,0,0,152257,91050,243307,243307,16364,,6.73,,,,47.3,,,,,,,,226943,,,,0,,0,618,832,
1977, MADHYA PRADESH, BETUL,S12,28,GEN,14,0,,14,0,0,,0,8,0,,8,6,0,,6,4,0,,4,248819,255213,,504032,,,,,0,0,,0,248819,255213,,504032,144616,90541,,235157,,,,,,0,0,0,144616,90541,235157,235157,14856,,6.32,,,,46.66,,,,,,,,220301,,,,0,,0,635,793,
1977, MADHYA PRADESH, HOSHANGABAD,S12,29,GEN,7,0,,7,1,0,,1,4,0,,4,2,0,,2,0,0,,0,287666,274313,,561979,,,,,0,0,,0,287666,274313,,561979,191861,135631,,327492,,,,,,0,0,0,191861,135631,327492,327492,18471,,5.64,,,,58.27,,,,,,,,309021,,,,0,,0,806,697,
1977, MADHYA PRADESH, BHOPAL,S12,30,GEN,5,1,,6,1,0,,1,1,1,,2,3,0,,3,1,0,,1,327476,289517,,616993,,,,,0,0,,0,327476,289517,,616993,220740,160288,,381028,,,,,,0,0,0,220740,160288,381028,381028,16345,,4.29,,,,61.76,,,,,,,,364683,,,,0,,0,711,867,
1977, MADHYA PRADESH, VIDISHA,S12,31,GEN,7,0,,7,0,0,,0,2,0,,2,5,0,,5,3,0,,3,305964,281460,,587424,,,,,0,0,,0,305964,281460,,587424,210613,143893,,354506,,,,,,0,0,0,210613,143893,354506,354506,18527,,5.23,,,,60.35,,,,,,,,335979,,,,0,,0,696,844,
1977, MADHYA PRADESH, RAJGARH,S12,32,GEN,8,0,,8,0,0,,0,5,0,,5,3,0,,3,1,0,,1,295153,282259,,577412,,,,,0,0,,0,295153,282259,,577412,203863,121773,,325636,,,,,,0,0,0,203863,121773,325636,325636,18693,,5.74,,,,56.4,,,,,,,,306943,,,,0,,0,694,832,
1977, MADHYA PRADESH, SHAJAPUR,S12,33,SC,6,0,,6,1,0,,1,2,0,,2,3,0,,3,1,0,,1,293278,287470,,580748,,,,,0,0,,0,293278,287470,,580748,231625,188972,,420597,,,,,,0,0,0,231625,188972,420597,420597,21868,,5.2,,,,72.42,,,,,,,,398729,,,,0,,0,679,855,
1977, MADHYA PRADESH, KHANDWA,S12,34,GEN,5,0,,5,0,0,,0,3,0,,3,2,0,,2,0,0,,0,263268,261402,,524670,,,,,0,0,,0,263268,261402,,524670,184441,146075,,330516,,,,,,0,0,0,184441,146075,330516,330516,20477,,6.2,,,,63.0,,,,,,,,310039,,,,0,,0,648,809,
1977, MADHYA PRADESH, KHARGONE,S12,35,GEN,9,0,,9,0,0,,0,2,0,,2,7,0,,7,5,0,,5,267719,269679,,537398,,,,,0,0,,0,267719,269679,,537398,191093,153398,,344491,,,,,,0,0,0,191093,153398,344491,344491,23554,,6.84,,,,64.1,,,,,,,,320937,,,,0,,0,614,875,
1977, MADHYA PRADESH, DHAR,S12,36,ST,3,0,,3,0,0,,0,1,0,,1,2,0,,2,0,0,,0,269419,273528,,542947,,,,,0,0,,0,269419,273528,,542947,183043,139761,,322804,,,,,,0,0,0,183043,139761,322804,322804,27958,,8.66,,,,59.45,,,,,,,,294846,,,,0,,0,631,860,
1977, MADHYA PRADESH, INDORE,S12,37,GEN,11,0,,11,0,0,,0,3,0,,3,8,0,,8,6,0,,6,293426,267239,,560665,,,,,0,0,,0,293426,267239,,560665,201905,161109,,363014,,,,,,0,0,0,201905,161109,363014,363014,11260,,3.1,,,,64.75,,,,,,,,351754,,,,0,,0,622,901,
1977, MADHYA PRADESH, UJJAIN,S12,38,SC,8,0,,8,0,0,,0,3,0,,3,5,0,,5,3,0,,3,280184,269862,,550046,,,,,0,0,,0,280184,269862,,550046,207440,165399,,372839,,,,,,0,0,0,207440,165399,372839,372839,17818,,4.78,,,,67.78,,,,,,,,355021,,,,0,,0,660,833,
1977, MADHYA PRADESH, JHABUA,S12,39,ST,3,0,,3,0,0,,0,1,0,,1,2,0,,2,0,0,,0,259371,259094,,518465,,,,,0,0,,0,259371,259094,,518465,149090,118614,,267704,,,,,,0,0,0,149090,118614,267704,267704,21276,,7.95,,,,51.63,,,,,,,,246428,,,,0,,0,608,852,
1977, MADHYA PRADESH, MANDSAUR,S12,40,GEN,8,1,,9,0,0,,0,3,1,,4,5,0,,5,3,0,,3,302249,296081,,598330,,,,,0,0,,0,302249,296081,,598330,232096,177776,,409872,,,,,,0,0,0,232096,177776,409872,409872,14831,,3.62,,,,68.5,,,,,,,,395041,,,,0,,0,699,855,
1977, MAHARASHTRA, RAJAPUR,S13,1,GEN,2,0,,2,0,0,,0,0,0,,0,2,0,,2,0,0,,0,206748,330013,,536761,,,,,0,0,,0,206748,330013,,536761,144298,195668,,339966,,,,,,0,0,0,144298,195668,339966,339966,14638,,4.31,,,,63.34,,,,,,,,325328,,,,0,,0,774,693,
1977, MAHARASHTRA, RATNAGIRI,S13,2,GEN,4,0,,4,0,0,,0,2,0,,2,2,0,,2,0,0,,0,213736,334598,,548334,,,,,0,0,,0,213736,334598,,548334,134710,203511,,338221,,,,,,0,0,0,134710,203511,338221,338221,17513,,5.18,,,,61.68,,,,,,,,320708,,,,0,,0,793,691,
1977, MAHARASHTRA, KOLABA,S13,3,GEN,4,0,,4,0,0,,0,2,0,,2,2,0,,2,0,0,,0,280838,306742,,587580,,,,,0,0,,0,280838,306742,,587580,181032,182024,,363056,,,,,,0,0,0,181032,182024,363056,363056,17451,,4.81,,,,61.79,,,,,,,,345605,,,,0,,0,849,692,
1977, MAHARASHTRA, BOMBAY SOUTH,S13,4,GEN,21,0,,21,0,0,,0,7,0,,7,14,0,,14,12,0,,12,437857,247339,,685196,,,,,0,0,,0,437857,247339,,685196,247099,158655,,405754,,,,,,0,0,0,247099,158655,405754,405754,5982,,1.47,,,,59.22,,,,,,,,399772,,,,0,,0,647,1059,
1977, MAHARASHTRA, BOMBAY SOUTH CENTRAL,S13,5,GEN,10,1,,11,1,0,,1,1,0,,1,8,1,,9,6,1,,7,439553,216384,,655937,,,,,0,0,,0,439553,216384,,655937,256353,131419,,387772,,,,,,0,0,0,256353,131419,387772,387772,6238,,1.61,,,,59.12,,,,,,,,381534,,,,0,,0,632,1037,
1977, MAHARASHTRA, BOMBAY NORTH CENTRAL,S13,6,GEN,9,2,,11,0,0,,0,3,0,,3,6,2,,8,5,1,,6,413204,263845,,677049,,,,,0,0,,0,413204,263845,,677049,242202,158902,,401104,,,,,,0,0,0,242202,158902,401104,401104,5812,,1.45,,,,59.24,,,,,,,,395292,,,,0,,0,666,1016,
1977, MAHARASHTRA, BOMBAY NORTH EAST,S13,7,GEN,11,1,,12,0,0,,0,5,0,,5,6,1,,7,4,1,,5,410521,287233,,697754,,,,,0,0,,0,410521,287233,,697754,258650,172986,,431636,,,,,,0,0,0,258650,172986,431636,431636,6656,,1.54,,,,61.86,,,,,,,,424980,,,,0,,0,680,1026,
1977, MAHARASHTRA, BOMBAY NORTH WEST,S13,8,GEN,8,0,,8,1,0,,1,1,0,,1,6,0,,6,4,0,,4,365846,278055,,643901,,,,,0,0,,0,365846,278055,,643901,241534,167491,,409025,,,,,,0,0,0,241534,167491,409025,409025,5616,,1.37,,,,63.52,,,,,,,,403409,,,,0,,0,591,1089,
1977, MAHARASHTRA, BOMBAY NORTH,S13,9,GEN,3,1,,4,0,0,,0,1,0,,1,2,1,,3,1,0,,1,371651,288334,,659985,,,,,0,0,,0,371651,288334,,659985,251051,171744,,422795,,,,,,0,0,0,251051,171744,422795,422795,7786,,1.84,,,,64.06,,,,,,,,415009,,,,0,,0,645,1023,
1977, MAHARASHTRA, THANE,S13,10,GEN,13,0,,13,0,0,,0,5,0,,5,8,0,,8,6,0,,6,398081,324055,,722136,,,,,0,0,,0,398081,324055,,722136,227197,172306,,399503,,,,,,0,0,0,227197,172306,399503,399503,9006,,2.25,,,,55.32,,,,,,,,390497,,,,0,,0,704,1025,
1977, MAHARASHTRA, DAHANU,S13,11,ST,4,0,,4,0,0,,0,2,0,,2,2,0,,2,0,0,,0,332546,297078,,629624,,,,,0,0,,0,332546,297078,,629624,176282,135636,,311918,,,,,,0,0,0,176282,135636,311918,311918,13508,,4.33,,,,49.54,,,,,,,,298410,,,,0,,0,738,853,
1977, MAHARASHTRA, NASHIK,S13,12,GEN,16,1,,17,3,0,,3,9,1,,10,4,0,,4,2,0,,2,312341,299150,,611491,,,,,0,0,,0,312341,299150,,611491,185575,148941,,334516,,,,,,0,0,0,185575,148941,334516,334516,8170,,2.44,,,,54.7,,,,,,,,326346,,,,0,,0,739,827,
1977, MAHARASHTRA, MALEGAON,S13,13,ST,6,0,,6,0,0,,0,3,0,,3,3,0,,3,1,0,,1,276199,277499,,553698,,,,,0,0,,0,276199,277499,,553698,157129,129355,,286484,,,,,,0,0,0,157129,129355,286484,286484,8006,,2.79,,,,51.74,,,,,,,,278478,,,,0,,0,700,790,
1977, MAHARASHTRA, DHULIA,S13,14,GEN,11,0,,11,0,0,,0,6,0,,6,5,0,,5,3,0,,3,274507,278418,,552925,,,,,0,0,,0,274507,278418,,552925,174615,150709,,325324,,,,,,0,0,0,174615,150709,325324,325324,10817,,3.32,,,,58.84,,,,,,,,314507,,,,0,,0,669,826,
1977, MAHARASHTRA, NANDURBAR,S13,15,ST,4,0,,4,0,0,,0,2,0,,2,2,0,,2,0,0,,0,258397,262118,,520515,,,,,0,0,,0,258397,262118,,520515,171280,151326,,322606,,,,,,0,0,0,171280,151326,322606,322606,16148,,5.01,,,,61.98,,,,,,,,306458,,,,0,,0,654,795,
1977, MAHARASHTRA, ERANDOL,S13,16,GEN,6,0,,6,1,0,,1,3,0,,3,2,0,,2,0,0,,0,293049,304772,,597821,,,,,0,0,,0,293049,304772,,597821,190792,174629,,365421,,,,,,0,0,0,190792,174629,365421,365421,13875,,3.8,,,,61.13,,,,,,,,351546,,,,0,,0,697,857,
1977, MAHARASHTRA, JALGAON,S13,17,GEN,11,0,,11,0,0,,0,6,0,,6,5,0,,5,3,0,,3,297104,292638,,589742,,,,,0,0,,0,297104,292638,,589742,195033,167031,,362064,,,,,,0,0,0,195033,167031,362064,362064,11481,,3.17,,,,61.39,,,,,,,,350583,,,,0,,0,707,834,
1977, MAHARASHTRA, BULDHANA,S13,18,SC,14,1,,15,0,0,,0,7,0,,7,7,1,,8,5,1,,6,290370,290019,,580389,,,,,0,0,,0,290370,290019,,580389,194253,158437,,352690,,,,,,0,0,0,194253,158437,352690,352690,10539,,2.99,,,,60.77,,,,,,,,342151,,,,0,,0,705,823,
1977, MAHARASHTRA, AKOLA,S13,19,GEN,12,0,,12,0,0,,0,5,0,,5,7,0,,7,5,0,,5,307515,282204,,589719,,,,,0,0,,0,307515,282204,,589719,209134,179109,,388243,,,,,,0,0,0,209134,179109,388243,388243,12235,,3.15,,,,65.84,,,,,,,,376008,,,,0,,0,584,1009,
1977, MAHARASHTRA, WASHIM,S13,20,GEN,4,0,,4,0,0,,0,1,0,,1,3,0,,3,1,0,,1,271943,265913,,537856,,,,,0,0,,0,271943,265913,,537856,195976,171251,,367227,,,,,,0,0,0,195976,171251,367227,367227,11728,,3.19,,,,68.28,,,,,,,,355499,,,,0,,0,584,920,
1977, MAHARASHTRA, AMRAVATI,S13,21,GEN,19,0,,19,0,0,,0,16,0,,16,3,0,,3,1,0,,1,302621,278645,,581266,,,,,0,0,,0,302621,278645,,581266,202896,168456,,371352,,,,,,0,0,0,202896,168456,371352,371352,9636,,2.59,,,,63.89,,,,,,,,361716,,,,0,,0,705,824,
1977, MAHARASHTRA, RAMTEK,S13,22,GEN,13,1,,14,2,0,,2,7,0,,7,4,1,,5,2,1,,3,297713,282323,,580036,,,,,0,0,,0,297713,282323,,580036,209806,165783,,375589,,,,,,0,0,0,209806,165783,375589,375589,11226,,2.99,,,,64.75,,,,,,,,364363,,,,0,,0,720,805,
1977, MAHARASHTRA, NAGPUR,S13,23,GEN,24,0,,24,2,0,,2,12,0,,12,10,0,,10,7,0,,7,321343,287638,,608981,,,,,0,0,,0,321343,287638,,608981,211604,180559,,392163,,,,,,0,0,0,211604,180559,392163,392163,6044,,1.54,,,,64.4,,,,,,,,386119,,,,0,,0,564,1079,
1977, MAHARASHTRA, BHANDARA,S13,24,GEN,11,0,,11,0,0,,0,6,0,,6,5,0,,5,3,0,,3,300549,306986,,607535,,,,,0,0,,0,300549,306986,,607535,211395,193322,,404717,,,,,,0,0,0,211395,193322,404717,404717,12116,,2.99,,,,66.62,,,,,,,,392601,,,,0,,0,737,824,
1977, MAHARASHTRA, CHIMUR,S13,25,GEN,13,0,,13,0,0,,0,6,0,,6,7,0,,7,5,0,,5,312552,319207,,631759,,,,,0,0,,0,312552,319207,,631759,240258,209536,,449794,,,,,,0,0,0,240258,209536,449794,449794,13723,,3.05,,,,71.2,,,,,,,,436071,,,,0,,0,771,819,
1977, MAHARASHTRA, CHANDRAPUR,S13,26,GEN,8,0,,8,0,0,,0,2,0,,2,6,0,,6,4,0,,4,297993,296033,,594026,,,,,0,0,,0,297993,296033,,594026,213829,178807,,392636,,,,,,0,0,0,213829,178807,392636,392636,16351,,4.16,,,,66.1,,,,,,,,376285,,,,0,,0,780,761,
1977, MAHARASHTRA, WARDHA,S13,27,GEN,8,0,,8,1,0,,1,3,0,,3,4,0,,4,1,0,,1,314155,294460,,608615,,,,,0,0,,0,314155,294460,,608615,233664,193039,,426703,,,,,,0,0,0,233664,193039,426703,426703,11539,,2.7,,,,70.11,,,,,,,,415164,,,,0,,0,746,815,
1977, MAHARASHTRA, YEOTMAL,S13,28,GEN,11,0,,11,1,0,,1,4,0,,4,6,0,,6,4,0,,4,287264,287713,,574977,,,,,0,0,,0,287264,287713,,574977,216280,184740,,401020,,,,,,0,0,0,216280,184740,401020,401020,10574,,2.64,,,,69.75,,,,,,,,390446,,,,0,,0,667,862,
1977, MAHARASHTRA, HINGOLI,S13,29,GEN,7,0,,7,0,0,,0,1,0,,1,6,0,,6,4,0,,4,295126,301261,,596387,,,,,0,0,,0,295126,301261,,596387,183175,139288,,322463,,,,,,0,0,0,183175,139288,322463,322463,12106,,3.75,,,,54.07,,,,,,,,310357,,,,0,,0,685,870,
1977, MAHARASHTRA, NANDED,S13,30,GEN,6,0,,6,0,0,,0,4,0,,4,2,0,,2,0,0,,0,329261,320474,,649735,,,,,0,0,,0,329261,320474,,649735,215901,169399,,385300,,,,,,0,0,0,215901,169399,385300,385300,11648,,3.02,,,,59.3,,,,,,,,373652,,,,0,,0,764,850,
1977, MAHARASHTRA, PARBHANI,S13,31,GEN,8,0,,8,0,0,,0,3,0,,3,5,0,,5,3,0,,3,288612,286265,,574877,,,,,0,0,,0,288612,286265,,574877,174125,136362,,310487,,,,,,0,0,0,174125,136362,310487,310487,11984,,3.86,,,,54.01,,,,,,,,298503,,,,0,,0,651,883,
1977, MAHARASHTRA, JALNA,S13,32,GEN,6,0,,6,0,0,,0,4,0,,4,2,0,,2,0,0,,0,306661,308536,,615197,,,,,0,0,,0,306661,308536,,615197,177905,148924,,326829,,,,,,0,0,0,177905,148924,326829,326829,13747,,4.21,,,,53.13,,,,,,,,313082,,,,0,,0,758,811,
1977, MAHARASHTRA, AURANGABAD,S13,33,GEN,7,0,,7,0,0,,0,3,0,,3,4,0,,4,2,0,,2,323598,333398,,656996,,,,,0,0,,0,323598,333398,,656996,182507,186523,,369030,,,,,,0,0,0,182507,186523,369030,369030,13027,,3.53,,,,56.17,,,,,,,,356003,,,,0,,0,812,809,
1977, MAHARASHTRA, BEED,S13,34,GEN,8,0,,8,0,0,,0,6,0,,6,2,0,,2,0,0,,0,353116,345576,,698692,,,,,0,0,,0,353116,345576,,698692,194371,160289,,354660,,,,,,0,0,0,194371,160289,354660,354660,11563,,3.26,,,,50.76,,,,,,,,343097,,,,0,,0,873,800,
1977, MAHARASHTRA, LATUR,S13,35,GEN,5,0,,5,0,0,,0,2,0,,2,3,0,,3,1,0,,1,309982,295247,,605229,,,,,0,0,,0,309982,295247,,605229,191013,170129,,361142,,,,,,0,0,0,191013,170129,361142,361142,8866,,2.45,,,,59.67,,,,,,,,352276,,,,0,,0,702,862,
1977, MAHARASHTRA, OSMANABAD,S13,36,SC,6,0,,6,0,0,,0,3,0,,3,3,0,,3,1,0,,1,292783,273848,,566631,,,,,0,0,,0,292783,273848,,566631,159245,122416,,281661,,,,,,0,0,0,159245,122416,281661,281661,8279,,2.94,,,,49.71,,,,,,,,273382,,,,0,,0,662,855,
1977, MAHARASHTRA, SOLAPUR,S13,37,GEN,8,0,,8,1,0,,1,5,0,,5,2,0,,2,0,0,,0,270336,254975,,525311,,,,,0,0,,0,270336,254975,,525311,181183,160687,,341870,,,,,,0,0,0,181183,160687,341870,341870,9065,,2.65,,,,65.08,,,,,,,,332805,,,,0,,0,577,910,
1977, MAHARASHTRA, PANDHARPUR,S13,38,SC,7,0,,7,1,0,,1,4,0,,4,2,0,,2,0,0,,0,314063,303995,,618058,,,,,0,0,,0,314063,303995,,618058,177444,141411,,318855,,,,,,0,0,0,177444,141411,318855,318855,9889,,3.1,,,,51.59,,,,,,,,308966,,,,0,,0,726,851,
1977, MAHARASHTRA, AHMEDNAGAR,S13,39,GEN,13,0,,13,1,0,,1,9,0,,9,3,0,,3,1,0,,1,291112,284277,,575389,,,,,0,0,,0,291112,284277,,575389,183555,150517,,334072,,,,,,0,0,0,183555,150517,334072,334072,9838,,2.94,,,,58.06,,,,,,,,324234,,,,0,,0,660,871,
1977, MAHARASHTRA, KOPARGAON,S13,40,GEN,11,0,,11,2,0,,2,6,0,,6,3,0,,3,1,0,,1,256025,254707,,510732,,,,,0,0,,0,256025,254707,,510732,152095,125837,,277932,,,,,,0,0,0,152095,125837,277932,277932,7276,,2.62,,,,54.42,,,,,,,,270656,,,,0,,0,578,88,
1977, MAHARASHTRA, KHED,S13,41,GEN,4,0,,4,0,0,,0,2,0,,2,2,0,,2,0,0,,0,265787,287555,,553342,,,,,0,0,,0,265787,287555,,553342,165505,142812,,308317,,,,,,0,0,0,165505,142812,308317,308317,11949,,3.88,,,,55.72,,,,,,,,296368,,,,0,,0,769,719,
1977, MAHARASHTRA, PUNE,S13,42,GEN,16,1,,17,0,0,,0,9,1,,10,7,0,,7,5,0,,5,325388,281213,,606601,,,,,0,0,,0,325388,281213,,606601,201039,181004,,382043,,,,,,0,0,0,201039,181004,382043,382043,5377,,1.41,,,,62.98,,,,,,,,376666,,,,0,,0,626,969,
1977, MAHARASHTRA, BARAMATI,S13,43,GEN,5,0,,5,0,0,,0,3,0,,3,2,0,,2,0,0,,0,319678,312536,,632214,,,,,0,0,,0,319678,312536,,632214,209357,179605,,388962,,,,,,0,0,0,209357,179605,388962,388962,13366,,3.44,,,,61.52,,,,,,,,375596,,,,0,,0,735,860,
1977, MAHARASHTRA, SATARA,S13,44,GEN,10,0,,10,0,0,,0,6,0,,6,4,0,,4,2,0,,2,263346,316811,,580157,,,,,0,0,,0,263346,316811,,580157,167580,183972,,351552,,,,,,0,0,0,167580,183972,351552,351552,10414,,2.96,,,,60.6,,,,,,,,341138,,,,0,,0,772,751,
1977, MAHARASHTRA, KARAD,S13,45,GEN,7,1,,8,0,0,,0,4,0,,4,3,1,,4,2,0,,2,300881,328688,,629569,,,,,0,0,,0,300881,328688,,629569,168408,171272,,339680,,,,,,0,0,0,168408,171272,339680,339680,11305,,3.33,,,,53.95,,,,,,,,328375,,,,0,,0,856,735,
1977, MAHARASHTRA, SANGLI,S13,46,GEN,5,0,,5,0,0,,0,3,0,,3,2,0,,2,0,0,,0,292352,276983,,569335,,,,,0,0,,0,292352,276983,,569335,178138,158880,,337018,,,,,,0,0,0,178138,158880,337018,337018,9062,,2.69,,,,59.2,,,,,,,,327956,,,,0,,0,660,862,
