Andhra Pradesh,"","","","","","","","" 
KESARABHAI ,"","",Seven Ray,s,"","","",""
BUMBADIA,"","","","","","","",""
 11 MADHU NIRUPABEN ,F  40 ,GEN,IND Pressure , 2056 , 8 , 2064 , 0.14 , 0.23 
NATVARLAL,"","",Cooker,"","","","",""
 12 SHRIMALI ASHOKBHA,I M  44 ,SC,IND Coconut, 2523 , 12 , 2535 , 0.17 , 0.29 
BALCHNDBHAI,"","","","","","","",""
 13 SOLANKI ,M  38 ,GEN,IND Candles, 5386 , 2 , 5388 , 0.36 , 0.61 
DINESHKUMAR ,"","","","","","","",""
ALJIBHAI,"","","","","","","",""
 14 SOLANKI SAYBABHAI ,M  52 ,ST,IND Ceiling Fan, 7204 , 3 , 7207 , 0.48 , 0.81 
NANABHAI,"","","","","","","",""
 15 None of the Above,"","",NOTA NOTA, 17378 , 19 , 17397 , 1.15 , 1.96 
"","","",TOTAL:, 883216 , 3418 , 886634 , 58.50, 99.92
 CONSTITUENCY : 3 . Pa,tan,"",( Total Electors, 1628641 ),"","","",""
 1 PARMAR MAGANBHAI,M  44 ,SC,BSP Elephant, 9842 , 58 , 9900 , 0.61 , 1.03 
AMARABHAI,"","","","","","","",""
 2 RATHOD ,M  78 ,GEN,INC Hand, 376973 , 2846 , 379819 , 23.32 , 39.70 
BHAVSINHBHAI ,"","","","","","","",""
DAHYABHAI,"","","","","","","",""
 3 LILADHARBHAI ,M  80 ,GEN,BJP Lotus, 515579 , 2959 , 518538 , 31.84 , 54.21 
KHODAJI VAGHELA,"","","","","","","",""
 4 GOVINDJI OKHAJI ,M  62 ,GEN,JD(U) Arrow, 6164 , 24 , 6188 , 0.38 , 0.65 
THAKOR,"","","","","","","",""
 5 JAKASIJI JOGAJI ,M  44 ,GEN,BMUP Cot, 2716 , 44 , 2760 , 0.17 , 0.29 
THAKOR,"","","","","","","",""
 6 PARMAR ,M  59 ,SC,RPIE Battery , 895 , 15 , 910 , 0.06 , 0.10 
BHAICHANDBHAI ,"","",Torch,"","","","",""
SOMABHAI,"","","","","","","",""
 7 BABUBHAI ,M  50 ,GEN,SP Bicycle, 1827 , 16 , 1843 , 0.11 , 0.19 
KARSHANBHAI ,"","","","","","","",""
RABARI,"","","","","","","",""
 8 IMRANKHAN ,M  31 ,GEN,IND Kettle, 1838 , 2 , 1840 , 0.11 , 0.19 
MAHMADKHAN ,"","","","","","","",""
NAGORI,"","","","","","","",""


 9 CHHAGANBHAI ,M  60 ,GEN,IND Basket , 2523 , 16 , 2539 , 0.16 , 0.27 
NARANBHAI ,"","",containing ,"","","","",""
PRAJAPATI,"","",Fruits,"","","","",""
 10 JAGRALA  IMRAN ,M  37 ,GEN,IND Auto- , 1962 , 16 , 1978 , 0.12 , 0.21 
MAHEMUD,"","",Rickshaw,"","","","",""
 11 DESAI ISHWARBHAI ,M  53 ,GEN,IND Coconut, 1736 , 16 , 1752 , 0.11 , 0.18 
MAHADEVBHAI,"","","","","","","",""
 12 BHORANIYA ,M  47 ,GEN,IND Ceiling Fan, 2544 , 6 , 2550 , 0.16 , 0.27 
SOYABBHAI ,"","","","","","","",""
HASAMBHAI,"","","","","","","",""
 13 MOLAPIYA ,M  39 ,GEN,IND Gas , 5627 , 2 , 5629 , 0.35 , 0.59 
ABDULKUDUS ,"","",Cylinder,"","","","",""
ABDULMAJID,"","","","","","","",""
 14 VAGHDA JIVABHAI ,M  53 ,GEN,IND Kite, 7483 , 9 , 7492 , 0.46 , 0.78 
DEVABHAI,"","","","","","","",""
 15 None of the Above,"","",NOTA NOTA, 11970 , 91 , 12061 , 0.74 , 1.26 
"","","",TOTAL:, 949679 , 6120 , 955799 , 58.69, 99.91
 CONSTITUENCY : 4 . M,ahesana,"",( Total Electors, 1498219 ),"","","",""
 1 THAKOR KEVALJI ,M  55 ,GEN,BSP Elephant, 9675 , 91 , 9766 , 0.65 , 0.97 
NATHAJI,"","","","","","","",""
 2 PATEL JAYSHREEBEN,F  55 ,GEN,BJP Lotus, 577225 , 3025 , 580250 , 38.73 , 57.78 
KANUBHAI,"","","","","","","",""
 3 PATEL JIVABHAI ,M  75 ,GEN,INC Hand, 368204 , 3155 , 371359 , 24.79 , 36.98 
AMBALAL,"","","","","","","",""
 4 GIRISHJI JENAJI ,M  38 ,GEN,BNJD Kite, 4813 , 12 , 4825 , 0.32 , 0.48 
DABHI,"","","","","","","",""
 5 CHAUDHARY ,M  37 ,GEN,VHS Batsman, 1069 , 15 , 1084 , 0.07 , 0.11 
DINESHBHAI ,"","","","","","","",""
SALUBHAI,"","","","","","","",""
 6 ZALA INDRAJITSINH ,M  36 ,GEN,SP Bicycle, 1327 , 13 , 1340 , 0.09 , 0.13 
MAHENDRASINH,"","","","","","","",""
 7 THAKOR MANSANGJI ,M  56 ,GEN,BMUP Cot, 1241 , 10 , 1251 , 0.08 , 0.12 
PUNJAJI,"","","","","","","",""
 8 PATEL DILIPBHAI ,M  46 ,GEN,HJP Almirah, 1032 , 0 , 1032 , 0.07 , 0.10 
SOMABHAI,"","","","","","","",""
 9 SMT VANDANABEN ,F  39 ,GEN,AAAP Broom, 3659 , 72 , 3731 , 0.25 , 0.37 
DINESHKUMAR PATEL,"","","","","","","",""
 10 THAKOR BALDEVJI ,M  57 ,GEN,IND Cup & , 1622 , 31 , 1653 , 0.11 , 0.16 
MAGANJI,"","",Saucer,"","","","",""
 11 THAKOR BABUJI ,M  59 ,GEN,IND Sewing , 1780 , 24 , 1804 , 0.12 , 0.18 
DHANAJI,"","",Machine,"","","","",""


 12 THAKOR SAMARATJI ,M  35 ,GEN,IND Gas , 2424 , 3 , 2427 , 0.16 , 0.24 
BALVANTSINH,"","",Cylinder,"","","","",""
 13 PRAJAPATI ,M  61 ,GEN,IND Auto- , 5977 , 5 , 5982 , 0.40 , 0.60 
VITTHALBHAI VIRDAS,"","",Rickshaw,"","","","",""
 14 MAHMAD AZAM ,M  29 ,GEN,IND HOCKEY &, 6133 , 6 , 6139 , 0.41 , 0.61 
HAIDERKHAN PATHAN,"","",BALL,"","","","",""
 15 None of the Above,"","",NOTA NOTA, 11554 , 61 , 11615 , 0.78 , 1.16 
"","","",TOTAL:, 997735 , 6523 , 1004258 , 67.03, 100.00
 CONSTITUENCY : 5 . Sa,barkantha,"",( Total Electors, 1615840 ),"","","",""
 1 BHAMBHI ,M  43 ,SC,BSP Elephant, 16622 , 43 , 16665 , 1.03 , 1.52 
CHANDUBHAI ,"","","","","","","",""
MULCHANDBHAI,"","","","","","","",""
 2 RATHOD DIPSINH ,M  62 ,GEN,BJP Lotus, 549061 , 3144 , 552205 , 34.17 , 50.39 
SHANKARSINH,"","","","","","","",""
 3 SHANKERSINH ,M  74 ,GEN,INC Hand, 463024 , 4726 , 467750 , 28.95 , 42.68 
VAGHELA BAPU,"","","","","","","",""
 4 PATEL BHOGILAL ,M  45 ,GEN,BNJD Kite, 9028 , 18 , 9046 , 0.56 , 0.83 
HARIBHAI,"","","","","","","",""
 5 SHEKH ARIF KHAN,M  36 ,GEN,SP Bicycle, 2312 , 2 , 2314 , 0.14 , 0.21 
 6 PATEL ISHWARBHAI ,M  47 ,GEN,IND Ceiling Fan, 1668 , 6 , 1674 , 0.10 , 0.15 
SAKRAJI,"","","","","","","",""
 7 PATEL ,M  58 ,GEN,IND Pot, 1869 , 7 , 1876 , 0.12 , 0.17 
PURUSOTTAMBHAI ,"","","","","","","",""
AMBALAL,"","","","","","","",""
 8 BALUSINGH ,M  70 ,ST,IND Sewing , 3516 , 11 , 3527 , 0.22 , 0.32 
SOMANSINGH NARVE,"","",Machine,"","","","",""
 9 VELANI SHANTILAL ,M  51 ,GEN,IND Coconut, 6810 , 6 , 6816 , 0.42 , 0.62 
KARAMSHI,"","","","","","","",""
 10 SOLANKI ,M  68 ,ST,IND Cup & , 9790 , 5 , 9795 , 0.61 , 0.89 
CHHAGANBHAI ,"","",Saucer,"","","","",""
KEVALABHAI,"","","","","","","",""
 11 None of the Above,"","",NOTA NOTA, 22270 , 64 , 22334 , 1.38 , 2.04 
"","","",TOTAL:, 1085970 , 8032 , 1094002 , 67.70, 99.83
 CONSTITUENCY : 6 . G,andhinagar,"",( Total Electors, 1733972 ),"","","",""
 1 L.K.ADVANI,M  86 ,GEN,BJP Lotus, 770118 , 3421 , 773539 , 44.61 , 68.03 
 2 KIRITBHAI ,M  56 ,GEN,INC Hand, 287584 , 2834 , 290418 , 16.75 , 25.54 
ISHVARBHAI PATEL,"","","","","","","",""


 3 NIRANJAN GHOSH,M  63 ,SC,BSP Elephant, 6018 , 50 , 6068 , 0.35 , 0.53 
 4 AJMALBHAI RAMABHA,I M  63 ,SC,BMUP Cot, 1626 , 13 , 1639 , 0.09 , 0.14 
VANIYA,"","","","","","","",""
 5 THAKOR RAVAJI ,M  46 ,GEN,VHS Batsman, 793 , 16 , 809 , 0.05 , 0.07 
JUHAJI,"","","","","","","",""
 6 PATEL PIYUSHKUMAR,M  50 ,SC,NYP Battery , 649 , 4 , 653 , 0.04 , 0.06 
DASHRATHLAL,"","",Torch,"","","","",""
 7 MANOJ J. NAYAK,M  34 ,SC,LoRP FLUTE, 682 , 1 , 683 , 0.04 , 0.06 
 8 RITURAJ MEHTA,M  47 ,GEN,AAAP Broom, 19720 , 246 , 19966 , 1.15 , 1.76 
 9 THAKOR ,M  34 ,GEN,IND Bottle, 661 , 7 , 668 , 0.04 , 0.06 
CHANDRASINH ,"","","","","","","",""
JAVANSINH,"","","","","","","",""
 10 DIPIKABEN SUTARIYA,F  45 ,SC,IND Slate, 676 , 8 , 684 , 0.04 , 0.06 
 11 DESAI KHODABHAI ,M  47 ,GEN,IND Green Chil,li  780 , 13 , 793 , 0.05 , 0.07 
LALJIBHAI,"","","","","","","",""
 12 PAGI GANPATBHAI ,M  46 ,GEN,IND Whistle, 923 , 1 , 924 , 0.05 , 0.08 
MAVJIBHAI,"","","","","","","",""
 13 BIRJUSINH MOTISINH,M  33 ,GEN,IND Ring, 984 , 0 , 984 , 0.06 , 0.09 
KSHATRIYA,"","","","","","","",""
 14 BRAHMBHATT ,M  43 ,GEN,IND Dao, 1467 , 7 , 1474 , 0.09 , 0.13 
SANJAYBHAI ,"","","","","","","",""
AMARKUMAR,"","","","","","","",""
 15 RAJ PRAJAPATI,M  43 ,GEN,IND Kite, 3170 , 7 , 3177 , 0.18 , 0.28 
 16 RAHUL CHIMANBHAI ,M  45 ,GEN,IND Candles, 9762 , 5 , 9767 , 0.56 , 0.86 
MEHTA,"","","","","","","",""
 17 VAGHELA KISHORSIN,H M  49 ,GEN,IND Scissors, 6685 , 20 , 6705 , 0.39 , 0.59 
MAHOBATSINH,"","","","","","","",""
 18 M. K. SHAH,M  37 ,SC,IND Gas , 3765 , 2 , 3767 , 0.22 , 0.33 
"","","",Cylinder,"","","","",""
 19 None of the Above,"","",NOTA NOTA, 12593 , 184 , 12777 , 0.74 , 1.12 
"","","",TOTAL:, 1128656 , 6839 , 1135495 , 65.49, 99.87
 CONSTITUENCY : 7 . A,hmedabad East,"",( Total Electors, 1601832 ),"","","",""
 1 PATEL HIMMATSINGH ,M  52 ,GEN,INC Hand, 304769 , 2180 , 306949 , 19.16 , 31.11 
PRAHLADSINGH,"","","","","","","",""


 2 PARESH RAWAL,M  59 ,GEN,BJP Lotus, 630869 , 2713 , 633582 , 39.55 , 64.22 
 3 ROHIT RAJUBHAI ,M  35 ,SC,BSP Elephant, 5970 , 53 , 6023 , 0.38 , 0.61 
VIRJIBHAI ALIAS ,"","","","","","","",""
MANOJBHAI ,"","","","","","","",""
SONTARIYA,"","","","","","","",""
 4 ADITYA RAVAL,M  45 ,GEN,VHS Batsman, 985 , 2 , 987 , 0.06 , 0.10 
 5 KHALIFA SAMSUDDIN ,M  50 ,GEN,ABCD(A) Candles, 866 , 29 , 895 , 0.06 , 0.09 
NASIRUDDIN (JUGNU),"","","","","","","",""
 6 DUTT AAKASH - ,M  41 ,GEN,JD(U) Arrow, 555 , 3 , 558 , 0.03 , 0.06 
ADVOCATE,"","","","","","","",""
 7 DINESH VAGHELA,M  62 ,GEN,AAAP Broom, 11208 , 141 , 11349 , 0.71 , 1.15 
 8 NARANBHAI T. ,M  62 ,SC,BSDL Cup & , 778 , 4 , 782 , 0.05 , 0.08 
SENGAL ,"","",Saucer,"","","","",""
(DR.N.T.SENGAL),"","","","","","","",""
 9 BUDDHPRIYA JASVAN,T M  68 ,SC,PAP Bat, 686 , 12 , 698 , 0.04 , 0.07 
SOMABHAI,"","","","","","","",""
 10 VIJAYKUMAR M. ,M  43 ,SC,HND Battery , 687 , 17 , 704 , 0.04 , 0.07 
VADHEL,"","",Torch,"","","","",""
 11 ATIKBHAI MEV,M  47 ,GEN,IND Kite, 1091 , 3 , 1094 , 0.07 , 0.11 
 12 ANILKUMAR SHARMA,M  60 ,GEN,IND Bread, 1199 , 2 , 1201 , 0.07 , 0.12 
 13 DASHRATHBHAI M. ,M  51 ,GEN,IND Auto- , 2296 , 3 , 2299 , 0.14 , 0.23 
DEVDA,"","",Rickshaw,"","","","",""
 14 ROSHAN PRIYAVADAN,M  39 ,GEN,IND CALCULAT, 4045 , 1 , 4046 , 0.25 , 0.41 
SHAH,"","",OR,"","","","",""
 15 None of the Above,"","",NOTA NOTA, 14261 , 97 , 14358 , 0.90 , 1.46 
"","","",TOTAL:, 980265 , 5260 , 985525 , 61.53, 99.90
 CONSTITUENCY : 8 . A,hmedabad West,"",( Total Electors, 1534400 ),"","","",""
 1 ISHWARBAHI ,M  63 ,SC,INC Hand, 295202 , 1591 , 296793 , 19.34 , 30.74 
DHANABHAI ,"","","","","","","",""
MAKWANA,"","","","","","","",""
 2 DR. KIRIT P SOLANKI,M  64 ,SC,BJP Lotus, 614892 , 2212 , 617104 , 40.22 , 63.91 
 3 CHAVDA ,M  57 ,SC,BSP Elephant, 6180 , 25 , 6205 , 0.40 , 0.64 
MANSUKHBHAI ,"","","","","","","",""
NAGARBHAI,"","","","","","","",""
 4 AMRUT SONARA,M  49 ,SC,BSDL Kite, 937 , 4 , 941 , 0.06 , 0.10 


 5 NARENDRA ,M  52 ,SC,LSWP Candles, 1378 , 13 , 1391 , 0.09 , 0.14 
SANKHALIYA,"","","","","","","",""
 6 DR J G PARMAR,M  57 ,SC,BMUP Cot, 2539 , 25 , 2564 , 0.17 , 0.27 
 7 J J MEVADA,M  59 ,SC,AAAP Broom, 17184 , 148 , 17332 , 1.13 , 1.80 
 8 AAYAR MULJIBHAI ,M  44 ,SC,IND Coconut, 801 , 7 , 808 , 0.05 , 0.08 
KHANABHAI,"","","","","","","",""
 9 PARMAR ,M  55 ,SC,IND Batsman, 806 , 1 , 807 , 0.05 , 0.08 
HARJIVANBHAI ,"","","","","","","",""
KALABHAI,"","","","","","","",""
 10 SOLANKI ,M  52 ,SC,IND Hat, 1254 , 2 , 1256 , 0.08 , 0.13 
RAMESHBHAI ,"","","","","","","",""
DANABHAI,"","","","","","","",""
 11 SOLANKI VITTHALBHA,I M  53 ,SC,IND Ice Cream, 2835 , 2 , 2837 , 0.18 , 0.29 
MAGANBHAI,"","","","","","","",""
 12 None of the Above,"","",NOTA NOTA, 16467 , 104 , 16571 , 1.08 , 1.72 
"","","",TOTAL:, 960475 , 4134 , 964609 , 62.87, 99.90
 CONSTITUENCY : 9 . Su,rendranagar,"",( Total Electors, 1656657 ),"","","",""
 1 KOLI PATEL SOMABHA,I M  73 ,GEN,INC Hand, 323684 , 2412 , 326096 , 19.68 , 34.49 
GANDALAL,"","","","","","","",""
 2 PARMAR MINAXIBEN ,F  35 ,SC,BSP Elephant, 10622 , 131 , 10753 , 0.65 , 1.14 
VIJAYBHAI,"","","","","","","",""
 3 FATEPARA DEVAJIBHA,I M  55 ,GEN,BJP Lotus, 526006 , 2997 , 529003 , 31.93 , 55.95 
GOVINDBHAI,"","","","","","","",""
 4 JETHABHAI ,M  58 ,GEN,AAAP Broom, 13266 , 109 , 13375 , 0.81 , 1.41 
MANJIBHAI PATEL,"","","","","","","",""
 5 BAR AJAMALBHAI ,M  36 ,GEN,BMUP Cot, 2227 , 24 , 2251 , 0.14 , 0.24 
KARMANBHAI,"","","","","","","",""
 6 MAJETHIYA ,M  47 ,GEN,HJP Cup & , 1334 , 7 , 1341 , 0.08 , 0.14 
SAMARATBHAI ,"","",Saucer,"","","","",""
JERAMBHAI,"","","","","","","",""
 7 CHAVDA PALABHAI ,M  56 ,SC,IND Balloon, 1222 , 5 , 1227 , 0.07 , 0.13 
NANJIBHAI,"","","","","","","",""
 8 PARMAR PRABHUBHA,I M  56 ,SC,IND Kite, 2956 , 12 , 2968 , 0.18 , 0.31 
GOKALBHAI,"","","","","","","",""
 9 PARMAR ,M  32 ,SC,IND Auto- , 1744 , 7 , 1751 , 0.11 , 0.19 
VASHARAMBHAI ,"","",Rickshaw,"","","","",""
BAVALBHAI,"","","","","","","",""
 10 MAKWANA UKABHAI ,M  48 ,SC,IND Battery , 1193 , 33 , 1226 , 0.07 , 0.13 
AMRABHAI,"","",Torch,"","","","",""


 11 MAKWANA ,M  37 ,SC,IND Almirah, 1397 , 16 , 1413 , 0.09 , 0.15 
VASHARAMBHAI ,"","","","","","","",""
KARSHANBHAI,"","","","","","","",""
 12 MANSINH SHIVUBHA ,M  34 ,GEN,IND HOCKEY &, 2066 , 88 , 2154 , 0.13 , 0.23 
ZALA,"","",BALL,"","","","",""
 13 VADALIYA KALUBHAI ,M  61 ,GEN,IND Coconut, 3096 , 6 , 3102 , 0.19 , 0.33 
MALUBHAI,"","","","","","","",""
 14 VAGHELA ,M  38 ,SC,IND Air , 6432 , 7 , 6439 , 0.39 , 0.68 
PRAKASHBHAI ,"","",Conditione,r,"","","",""
BACHUBHAI,"","","","","","","",""
 15 VORA BHAVANBHAI ,M  43 ,SC,IND Candles, 4811 , 7 , 4818 , 0.29 , 0.51 
DEVAJIBHAI,"","","","","","","",""
 16 SAPARA VIPULBHAI ,M  28 ,GEN,IND Basket , 14511 , 4 , 14515 , 0.88 , 1.54 
RAMESHBHAI,"","",containing ,"","","","",""
"","","",Fruits,"","","","",""
 17 SANKALIYA ,M  57 ,GEN,IND Telephone, 11214 , 2 , 11216 , 0.68 , 1.19 
GANGARAMBHAI ,"","","","","","","",""
TAPUBHAI,"","","","","","","",""
 18 None of the Above,"","",NOTA NOTA, 10794 , 235 , 11029 , 0.67 , 1.17 
"","","",TOTAL:, 938575 , 6102 , 944677 , 57.02, 99.92
 CONSTITUENCY : 10 . R,ajkot,"",( Total Electors, 1655717 ),"","","",""
 1 KUNDARIYA ,M  62 ,GEN,BJP Lotus, 619495 , 2029 , 621524 , 37.54 , 58.76 
MOHANBHAI ,"","","","","","","",""
KALYANJIBHAI,"","","","","","","",""
 2 KUNVARJIBHAI ,M  59 ,GEN,INC Hand, 373032 , 2064 , 375096 , 22.65 , 35.46 
MOHANBHAI BAVALIYA,"","","","","","","",""
 3 JIVANBHAI ,M  51 ,SC,BSP Elephant, 12594 , 59 , 12653 , 0.76 , 1.20 
DEVAJIBHAI PARMAR,"","","","","","","",""
 4 ANKUR AMRUTKUMAR,M  30 ,GEN,AAAP Broom, 10709 , 76 , 10785 , 0.65 , 1.02 
DHAMELIYA(PATEL),"","","","","","","",""
 5 JITENDRA BHURABHA,I M  36 ,SC,RPI(KH) Battery , 989 , 1 , 990 , 0.06 , 0.09 
CHAUHAN,"","",Torch,"","","","",""
 6 DENGADA ,M  51 ,SC,RPI(A) Sewing , 945 , 0 , 945 , 0.06 , 0.09 
PRAVINBHAI ,"","",Machine,"","","","",""
MEGHAJIBHAI,"","","","","","","",""
 7 RAJESHBHAI ,M  43 ,GEN,LoRP Gas , 807 , 1 , 808 , 0.05 , 0.08 
LAVJIBHAI PIPALVA,"","",Cylinder,"","","","",""
 8 ROHITBHAI ,M  31 ,SC,BMUP Cot, 1333 , 11 , 1344 , 0.08 , 0.13 
MOHANBHAI ,"","","","","","","",""
SAGATHIYA,"","","","","","","",""
 9 ANIRUDDHSINH ,M  58 ,GEN,IND Kite, 1562 , 74 , 1636 , 0.10 , 0.15 
JUVANSINH ZALA,"","","","","","","",""
 10 NARENDRABHAI ,M  64 ,GEN,IND Black Boar,d  1152 , 9 , 1161 , 0.07 , 0.11 
MAHAJAN,"","","","","","","",""


 11 PATHAN ,M  36 ,GEN,IND Whistle, 1062 , 18 , 1080 , 0.07 , 0.10 
BISMILLAKHAN ,"","","","","","","",""
ABDULKHAN ,"","","","","","","",""
(BABAKHAN PATHAN),"","","","","","","",""
 12 POPATBHAI ,M  49 ,GEN,IND Ceiling Fan, 1401 , 7 , 1408 , 0.09 , 0.13 
DEVAJIBHAI CHAVDA ,"","","","","","","",""
(BHUVA),"","","","","","","",""
 13 PRAVINCHANDRA ,M  83 ,GEN,IND Hat, 1559 , 3 , 1562 , 0.09 , 0.15 
CHUNILAL PAREKH,"","","","","","","",""
 14 BASIRBHAI ,M  55 ,GEN,IND Electric Po,le  2070 , 6 , 2076 , 0.13 , 0.20 
SULEMANBHAI SAMA,"","","","","","","",""
 15 VINODBHAI ,M  43 ,GEN,IND Pressure , 5748 , 4 , 5752 , 0.35 , 0.54 
PRAGJIBHAI NAGANI,"","",Cooker,"","","","",""
 16 None of the Above,"","",NOTA NOTA, 18137 , 112 , 18249 , 1.10 , 1.73 
"","","",TOTAL:, 1052595 , 4474 , 1057069 , 63.84, 99.93
 CONSTITUENCY : 11 . Po,rbandar,"",( Total Electors, 1539223 ),"","","",""
 1 JADEJA KANDHALBHA,I M  42 ,GEN,NCP Clock, 238360 , 2106 , 240466 , 15.62 , 29.69 
SARAMANBHAI,"","","","","","","",""
 2 RADADIYA VITHALBHA,I  M  55 ,GEN,BJP Lotus, 506002 , 2435 , 508437 , 33.03 , 62.77 
HANSRAJBHAI,"","","","","","","",""
 3 SADIYA VRAJALAL ,M  43 ,SC,BSP Elephant, 12064 , 116 , 12180 , 0.79 , 1.50 
PABABHAI,"","","","","","","",""
 4 IRFANSHAH ,M  34 ,GEN,SP Bicycle, 3808 , 17 , 3825 , 0.25 , 0.47 
HABIBSHAH ,"","","","","","","",""
SUHARAVARDI,"","","","","","","",""
 5 MANSUKH SUNDARAJ,I M  59 ,GEN,AAAP Broom, 7847 , 92 , 7939 , 0.52 , 0.98 
DHOKAI,"","","","","","","",""
 6 AGHERA DHIRAJLAL ,M  51 ,GEN,IND Balloon, 1666 , 5 , 1671 , 0.11 , 0.21 
BHURABHAI,"","","","","","","",""
 7 UNADAKAT PRAKASH,M  48 ,GEN,IND Ceiling Fan, 1616 , 2 , 1618 , 0.11 , 0.20 
VALLABHADAS,"","","","","","","",""
 8 KHUNTI BHARATBHAI ,M  40 ,GEN,IND BELT, 2199 , 6 , 2205 , 0.14 , 0.27 
MALDEBHAI,"","","","","","","",""
 9 KHOKHANI LALITABEN,F  48 ,GEN,IND Auto- , 1540 , 29 , 1569 , 0.10 , 0.19 
MANSUKHBHAI,"","",Rickshaw,"","","","",""
 10 JOSHI HARISH ,M  36 ,GEN,IND Battery , 987 , 37 , 1024 , 0.07 , 0.13 
LILADHAR,"","",Torch,"","","","",""
 11 TUKADIA G.R.,M  60 ,GEN,IND Basket , 1696 , 8 , 1704 , 0.11 , 0.21 
"","","",containing ,"","","","",""
"","","",Fruits,"","","","",""
 12 PATEL BUTANI ,M  41 ,GEN,IND Kite, 2864 , 4 , 2868 , 0.19 , 0.35 
RAJESHBHAI ,"","","","","","","",""
MAGANBHAI,"","","","","","","",""


 13 RATHOD CHANDULAL,M  45 ,GEN,IND Kettle, 2996 , 13 , 3009 , 0.20 , 0.37 
MOHANLAL,"","","","","","","",""
 14 VAKIL VINZUDA ,M  55 ,SC,IND Bat, 4466 , 9 , 4475 , 0.29 , 0.55 
RANJITBHAI ,"","","","","","","",""
NARANBHAI,"","","","","","","",""
 15 None of the Above,"","",NOTA NOTA, 16304 , 139 , 16443 , 1.07 , 2.03 
"","","",TOTAL:, 804415 , 5018 , 809433 , 52.59, 99.93
 CONSTITUENCY : 12 . Ja,mnagar,"",( Total Electors, 1470952 ),"","","",""
 1 AHIR VIKRAMBHAI ,M  56 ,GEN,INC Hand, 307836 , 1287 , 309123 , 21.02 , 36.24 
ARJANBHAI MADAM,"","","","","","","",""
 2 POONAMBEN ,F  39 ,GEN,BJP Lotus, 482451 , 1961 , 484412 , 32.93 , 56.79 
HEMATBHAI MAADAM,"","","","","","","",""
 3 SAMA YUSUF,M  46 ,GEN,BSP Elephant, 8197 , 37 , 8234 , 0.56 , 0.97 
 4 KASAMBHAI,M  57 ,GEN,RKEP Gas , 1248 , 6 , 1254 , 0.09 , 0.15 
"","","",Cylinder,"","","","",""
 5 JHALA ,M  62 ,GEN,AAAP Broom, 4767 , 144 , 4911 , 0.33 , 0.58 
RAJENDRASINH,"","","","","","","",""
 6 SAIYAD ABUBAKAR ,M  42 ,GEN,SP Bicycle, 934 , 6 , 940 , 0.06 , 0.11 
IBRAHIM,"","","","","","","",""
 7 CHANDRAVIJAYSINH ,M  61 ,GEN,IND Candles, 861 , 15 , 876 , 0.06 , 0.10 
TAKHUBHA RANA,"","","","","","","",""
 8 DALIT ASHOK ,M  30 ,SC,IND Hat, 733 , 11 , 744 , 0.05 , 0.09 
NATHABHAI CHAVDA,"","","","","","","",""
 9 DALIT JITESH ,M  29 ,SC,IND Almirah, 702 , 4 , 706 , 0.05 , 0.08 
BABUBHAI RATHORE,"","","","","","","",""
 10 DHANJIBHAI ,M  60 ,GEN,IND Diesel , 770 , 7 , 777 , 0.05 , 0.09 
LALJIBHAI RANEVADIA,"","",Pump,"","","","",""
 11 DHARAVIYA ,M  45 ,GEN,IND HOCKEY &, 1032 , 11 , 1043 , 0.07 , 0.12 
VALLABHBHAI,"","",BALL,"","","","",""
 12 NARIYA PRAVINBHAI ,M  47 ,GEN,IND Kettle, 1807 , 4 , 1811 , 0.12 , 0.21 
VALLABHBHAI,"","","","","","","",""
 13 PADHIYAR LALJIBHAI ,M  73 ,SC,IND Harmonium, 1177 , 11 , 1188 , 0.08 , 0.14 
KARABHAI,"","","","","","","",""
 14 PANDYA CHIRAGBHAI,M  40 ,GEN,IND Whistle, 1535 , 6 , 1541 , 0.10 , 0.18 
HARIOMBHAI,"","","","","","","",""
 15 BATHWAR NANJIBHAI,M  51 ,SC,IND Auto- , 3664 , 3 , 3667 , 0.25 , 0.43 
"","","",Rickshaw,"","","","",""


 16 MAMAD HAJI BOLIM,M  40 ,GEN,IND Kite, 8594 , 2 , 8596 , 0.58 , 1.01 
 17 MEMAN RAFIK ,M  59 ,GEN,IND Coconut, 5808 , 3 , 5811 , 0.40 , 0.68 
ABUBAKAR ,"","","","","","","",""
POPATPUTRA,"","","","","","","",""
 18 VAGHER ALI ISHAK ,M  32 ,GEN,IND Pot, 3943 , 3 , 3946 , 0.27 , 0.46 
PALANI,"","","","","","","",""
 19 VAGHER JAVIDBHAI ,M  27 ,GEN,IND Cup & , 1245 , 2 , 1247 , 0.08 , 0.15 
OSMANBHAI NOLE,"","",Saucer,"","","","",""
 20 VANIYA GANGAJIBHAI,M  49 ,SC,IND Bat, 783 , 12 , 795 , 0.05 , 0.09 
 21 SACHADA HABIB ,M  57 ,GEN,IND Pressure , 816 , 3 , 819 , 0.06 , 0.10 
ISHABHAI,"","",Cooker,"","","","",""
 22 SUTHAR HANSABEN ,F  55 ,GEN,IND CUTTING , 588 , 4 , 592 , 0.04 , 0.07 
HARSUKHBHAI ,"","",PLIERS,"","","","",""
GORECHA,"","","","","","","",""
 23 SUMARA AMANDBHAI,M  64 ,GEN,IND Balloon, 759 , 1 , 760 , 0.05 , 0.09 
NOORMAMADBHAI ,"","","","","","","",""
SUMARA,"","","","","","","",""
